unique_key,created_date,agency,agency_name,complaint_type,descriptor,incident_zip,intersection_street_1,intersection_street_2,address_type,city,facility_type,status,resolution_description,resolution_action_updated_date,community_board,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,incident_address,street_name,cross_street_1,cross_street_2,bbl,location_type,landmark,vehicle_type,closed_date,due_date,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment
61279299,2024-05-26T23:41:44.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11212.0,THATFORD AVENUE,OSBORN STREET,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-26T23:51:44.000,16 BROOKLYN,BROOKLYN,1010017.0,180240.0,ONLINE,Unspecified,BROOKLYN,40.661356385690354,-73.90712636722496,"{'latitude': '40.661356385690354', 'longitude': '-73.90712636722496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17614.0,55.0,2.0,25.0,46.0,46.0,365 THATFORD AVENUE,THATFORD AVENUE,THATFORD AVENUE,OSBORN STREET,3035900011.0,Street/Sidewalk,THATFORD AVENUE,,2024-05-26T23:51:39.000,,,,,,,
61272806,2024-05-26T23:41:41.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11209.0,RIDGE BOULEVARD,3 AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2024-05-27T00:10:50.000,10 BROOKLYN,BROOKLYN,976022.0,169501.0,ONLINE,Unspecified,BROOKLYN,40.631913822510526,-74.02964361351442,"{'latitude': '40.631913822510526', 'longitude': '-74.02964361351442', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17216.0,10.0,2.0,44.0,41.0,41.0,223 BAY RIDGE PARKWAY,BAY RIDGE PARKWAY,RIDGE BOULEVARD,3 AVENUE,3059280068.0,Residential Building/House,BAY RIDGE PARKWAY,,2024-05-27T00:10:47.000,,,,,,,
61272732,2024-05-26T23:41:40.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11433.0,GUY R BREWER BOULEVARD,165 STREET,ADDRESS,JAMAICA,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:42:08.000,12 QUEENS,QUEENS,1043510.0,190858.0,PHONE,Unspecified,QUEENS,40.69033950080724,-73.78631240625923,"{'latitude': '40.69033950080724', 'longitude': '-73.78631240625923', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24668.0,41.0,3.0,6.0,71.0,71.0,163-26 PHROANE AVENUE,PHROANE AVENUE,GUY R BREWER BOULEVARD,165 STREET,4102030007.0,Residential Building/House,PHROANE AVENUE,,2024-05-27T00:42:04.000,,,,,,,
61276993,2024-05-26T23:41:34.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10453.0,WEST  175 STREET,WEST  176 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and determined that police action was not necessary.,2024-05-27T00:08:04.000,05 BRONX,BRONX,1006438.0,248630.0,ONLINE,Unspecified,BRONX,40.84907906780251,-73.91980069193264,"{'latitude': '40.84907906780251', 'longitude': '-73.91980069193264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931.0,6.0,5.0,29.0,29.0,29.0,1670 MONTGOMERY AVENUE,MONTGOMERY AVENUE,WEST  175 STREET,WEST  176 STREET,,Residential Building/House,MONTGOMERY AVENUE,,2024-05-27T00:07:59.000,,,,,,,
61279090,2024-05-26T23:41:33.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11207.0,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department reviewed your complaint and provided additional information below.,2024-05-26T23:51:47.000,04 BROOKLYN,BROOKLYN,1010648.0,190812.0,MOBILE,Unspecified,BROOKLYN,40.690372266404665,-73.90481060771131,"{'latitude': '40.690372266404665', 'longitude': '-73.90481060771131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214.0,42.0,2.0,37.0,53.0,53.0,239 COOPER STREET,COOPER STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,3034360040.0,Residential Building/House,COOPER STREET,,2024-05-26T23:51:42.000,,,,,,,
61272856,2024-05-26T23:41:17.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10031.0,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2024-05-26T23:45:51.000,09 MANHATTAN,MANHATTAN,997264.0,239545.0,MOBILE,Unspecified,MANHATTAN,40.82416166479311,-73.95297805704422,"{'latitude': '40.82416166479311', 'longitude': '-73.95297805704422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12428.0,37.0,4.0,23.0,19.0,19.0,620 WEST  141 STREET,WEST  141 STREET,BROADWAY,RIVERSIDE DRIVE,1020880043.0,Street/Sidewalk,WEST  141 STREET,,2024-05-26T23:45:48.000,,,,,,,
61271844,2024-05-26T23:41:16.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10468.0,WEST  195 STREET,WEST  197 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2024-05-27T00:14:55.000,08 BRONX,BRONX,1011237.0,256800.0,MOBILE,Unspecified,BRONX,40.87148988243924,-73.90242165478006,"{'latitude': '40.87148988243924', 'longitude': '-73.90242165478006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606.0,48.0,5.0,29.0,33.0,33.0,2767 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST  195 STREET,WEST  197 STREET,2032530051.0,Street/Sidewalk,SEDGWICK AVENUE,,2024-05-27T00:14:51.000,,,,,,,
61276176,2024-05-26T23:41:12.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11355.0,MEADOW DRIVE,MEADOW LAKE ROAD WEST,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:14:42.000,81 QUEENS,QUEENS,1028988.0,209559.0,MOBILE,Unspecified,QUEENS,40.74175449983125,-73.83855334301688,"{'latitude': '40.74175449983125', 'longitude': '-73.83855334301688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14509.0,67.0,3.0,24.0,68.0,68.0,MEADOW DRIVE,MEADOW DRIVE,MEADOW DRIVE,MEADOW LAKE ROAD WEST,,Street/Sidewalk,,Car,2024-05-27T00:14:37.000,,,,,,,
61279128,2024-05-26T23:40:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11207.0,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department reviewed your complaint and provided additional information below.,2024-05-26T23:51:46.000,04 BROOKLYN,BROOKLYN,1010648.0,190812.0,MOBILE,Unspecified,BROOKLYN,40.690372266404665,-73.90481060771131,"{'latitude': '40.690372266404665', 'longitude': '-73.90481060771131', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214.0,42.0,2.0,37.0,53.0,53.0,239 COOPER STREET,COOPER STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,3034360040.0,Residential Building/House,COOPER STREET,,2024-05-26T23:51:42.000,,,,,,,
61271599,2024-05-26T23:40:39.000,NYPD,New York City Police Department,Noise - Park,Loud Music/Party,11366.0,196 STREET,196 PLACE,ADDRESS,FRESH MEADOWS,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:06:29.000,08 QUEENS,QUEENS,1046709.0,205663.0,PHONE,Cunningham Park,QUEENS,40.730953577308505,-73.77463973117385,"{'latitude': '40.730953577308505', 'longitude': '-73.77463973117385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14508.0,25.0,3.0,16.0,65.0,65.0,196-10 UNION TURNPIKE,UNION TURNPIKE,196 STREET,196 PLACE,4072900001.0,Park/Playground,UNION TURNPIKE,,2024-05-27T00:06:25.000,,,,,,,
61277160,2024-05-26T23:40:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10030.0,WEST  142 STREET,WEST  145 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2024-05-26T23:44:40.000,09 MANHATTAN,MANHATTAN,999607.0,238838.0,MOBILE,Unspecified,MANHATTAN,40.82221738770798,-73.94451399316516,"{'latitude': '40.82221738770798', 'longitude': '-73.94451399316516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12427.0,37.0,4.0,36.0,19.0,19.0,180 EDGECOMBE AVENUE,EDGECOMBE AVENUE,WEST  142 STREET,WEST  145 STREET,1020510098.0,Street/Sidewalk,EDGECOMBE AVENUE,,2024-05-26T23:44:36.000,,,,,,,
61272704,2024-05-26T23:40:31.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,10306.0,AMBOY ROAD,DEAD END,ADDRESS,STATEN ISLAND,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-26T23:53:35.000,03 STATEN ISLAND,STATEN ISLAND,945810.0,142064.0,ONLINE,Unspecified,STATEN ISLAND,40.55652529014023,-74.13833436782066,"{'latitude': '40.55652529014023', 'longitude': '-74.13833436782066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10693.0,15.0,1.0,9.0,76.0,76.0,22 BAY TERRACE,BAY TERRACE,AMBOY ROAD,DEAD END,5050900035.0,Residential Building/House,BAY TERRACE,,2024-05-26T23:53:31.000,,,,,,,
61277267,2024-05-26T23:40:29.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11355.0,MEADOW DRIVE,MEADOW LAKE ROAD WEST,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:14:39.000,81 QUEENS,QUEENS,1028988.0,209559.0,MOBILE,Unspecified,QUEENS,40.74175449983125,-73.83855334301688,"{'latitude': '40.74175449983125', 'longitude': '-73.83855334301688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14509.0,67.0,3.0,24.0,68.0,68.0,MEADOW DRIVE,MEADOW DRIVE,MEADOW DRIVE,MEADOW LAKE ROAD WEST,,Street/Sidewalk,,Car,2024-05-27T00:14:35.000,,,,,,,
61279127,2024-05-26T23:40:15.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11207.0,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department reviewed your complaint and provided additional information below.,2024-05-26T23:47:06.000,04 BROOKLYN,BROOKLYN,1010637.0,190797.0,MOBILE,Unspecified,BROOKLYN,40.6903311276861,-73.90485033168422,"{'latitude': '40.6903311276861', 'longitude': '-73.90485033168422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214.0,42.0,2.0,37.0,53.0,53.0,237 COOPER STREET,COOPER STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,3034360041.0,Residential Building/House,COOPER STREET,,2024-05-26T23:47:01.000,,,,,,,
61276847,2024-05-26T23:40:13.000,NYPD,New York City Police Department,Illegal Fireworks,N/A,10463.0,WEST KINGSBRIDGE ROAD,WEST  229 STREET,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:13:59.000,08 BRONX,BRONX,1011100.0,257514.0,ONLINE,Unspecified,BRONX,40.87345000997793,-73.90291415133723,"{'latitude': '40.87345000997793', 'longitude': '-73.90291415133723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11272.0,48.0,5.0,29.0,33.0,33.0,2842 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,WEST KINGSBRIDGE ROAD,WEST  229 STREET,,Residential Building/House,KINGSBRIDGE TERRACE,,2024-05-27T00:13:56.000,,,,,,,
61273675,2024-05-26T23:40:10.000,NYPD,New York City Police Department,Illegal Fireworks,N/A,11102.0,30 ROAD,30 DRIVE,ADDRESS,ASTORIA,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2024-05-27T00:26:37.000,01 QUEENS,QUEENS,1004825.0,218813.0,ONLINE,Unspecified,QUEENS,40.76724359368664,-73.92572232134359,"{'latitude': '40.76724359368664', 'longitude': '-73.92572232134359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16859.0,39.0,3.0,4.0,72.0,72.0,30-49 CRESCENT STREET,CRESCENT STREET,30 ROAD,30 DRIVE,4005770019.0,Street/Sidewalk,CRESCENT STREET,,2024-05-27T00:26:34.000,,,,,,,
61279365,2024-05-26T23:40:03.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11355.0,MEADOW DRIVE,MEADOW LAKE ROAD WEST,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:14:34.000,81 QUEENS,QUEENS,1028988.0,209559.0,MOBILE,Unspecified,QUEENS,40.74175449983125,-73.83855334301688,"{'latitude': '40.74175449983125', 'longitude': '-73.83855334301688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14509.0,67.0,3.0,24.0,68.0,68.0,MEADOW DRIVE,MEADOW DRIVE,MEADOW DRIVE,MEADOW LAKE ROAD WEST,,Street/Sidewalk,,Car,2024-05-27T00:14:30.000,,,,,,,
61277161,2024-05-26T23:40:00.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11217.0,HANSON PLACE,ACADEMY PARK PLACE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:08:22.000,02 BROOKLYN,BROOKLYN,991157.0,188746.0,PHONE,Unspecified,BROOKLYN,40.68473824351293,-73.97509593672214,"{'latitude': '40.68473824351293', 'longitude': '-73.97509593672214', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17619.0,68.0,2.0,48.0,55.0,55.0,161 SOUTH ELLIOTT PLACE,SOUTH ELLIOTT PLACE,HANSON PLACE,ACADEMY PARK PLACE,3020030008.0,Street/Sidewalk,SOUTH ELLIOTT PLACE,,2024-05-27T00:08:19.000,,,,,,,
61273801,2024-05-26T23:39:51.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11434.0,169 STREET,170 STREET,ADDRESS,JAMAICA,,Closed,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2024-05-27T00:32:18.000,12 QUEENS,QUEENS,1045375.0,190496.0,PHONE,Unspecified,QUEENS,40.689333213327835,-73.77959065350268,"{'latitude': '40.689333213327835', 'longitude': '-73.77959065350268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24669.0,41.0,3.0,6.0,71.0,71.0,169-08 115 AVENUE,115 AVENUE,169 STREET,170 STREET,,Residential Building/House,115 AVENUE,,2024-05-27T00:32:14.000,,,,,,,
61276855,2024-05-26T23:39:43.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,10029.0,EAST  109 STREET,EAST  110 STREET,ADDRESS,NEW YORK,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:35:14.000,11 MANHATTAN,MANHATTAN,1000620.0,228099.0,ONLINE,Unspecified,MANHATTAN,40.79273998805182,-73.94088013523006,"{'latitude': '40.79273998805182', 'longitude': '-73.94088013523006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12426.0,7.0,4.0,35.0,14.0,14.0,2126 2 AVENUE,2 AVENUE,EAST  109 STREET,EAST  110 STREET,1016810003.0,Club/Bar/Restaurant,2 AVENUE,,2024-05-27T00:35:10.000,,,,,,,
61272896,2024-05-26T23:39:43.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,10457.0,BUSH STREET,EAST BURNSIDE AVENUE,ADDRESS,BRONX,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-26T23:41:32.000,05 BRONX,BRONX,1010786.0,249635.0,PHONE,Unspecified,BRONX,40.85182549692804,-73.90408072649348,"{'latitude': '40.85182549692804', 'longitude': '-73.90408072649348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10935.0,6.0,5.0,22.0,29.0,29.0,2028 GRAND CONCOURSE,GRAND CONCOURSE,BUSH STREET,EAST BURNSIDE AVENUE,2028130003.0,Street/Sidewalk,GRAND CONCOURSE,,2024-05-26T23:41:27.000,,,,,,,
61277013,2024-05-26T23:39:39.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11207.0,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department reviewed your complaint and provided additional information below.,2024-05-26T23:47:06.000,04 BROOKLYN,BROOKLYN,1010637.0,190797.0,MOBILE,Unspecified,BROOKLYN,40.6903311276861,-73.90485033168422,"{'latitude': '40.6903311276861', 'longitude': '-73.90485033168422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17214.0,42.0,2.0,37.0,53.0,53.0,237 COOPER STREET,COOPER STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,3034360041.0,Residential Building/House,COOPER STREET,,2024-05-26T23:47:00.000,,,,,,,
61273622,2024-05-26T23:39:34.000,NYPD,New York City Police Department,Blocked Driveway,No Access,11214.0,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:14:10.000,11 BROOKLYN,BROOKLYN,983512.0,159693.0,ONLINE,Unspecified,BROOKLYN,40.604996690746155,-74.0026577742058,"{'latitude': '40.604996690746155', 'longitude': '-74.0026577742058', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17616.0,1.0,2.0,45.0,37.0,37.0,80 BAY   20 STREET,BAY   20 STREET,86 STREET,BENSON AVENUE,3063700086.0,Street/Sidewalk,BAY   20 STREET,,2024-05-27T00:14:07.000,,,,,,,
61275406,2024-05-26T23:39:32.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,11373.0,94 STREET,JUNCTION BOULEVARD,ADDRESS,ELMHURST,,In Progress,,2024-05-27T01:32:09.000,04 QUEENS,QUEENS,1020257.0,209853.0,MOBILE,Unspecified,QUEENS,40.74260131357134,-73.87005940127275,"{'latitude': '40.74260131357134', 'longitude': '-73.87005940127275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14784.0,66.0,3.0,5.0,68.0,68.0,94-05 ALSTYNE AVENUE,ALSTYNE AVENUE,94 STREET,JUNCTION BOULEVARD,4016030087.0,Residential Building/House,ALSTYNE AVENUE,,,,,,,,,
61278515,2024-05-26T23:39:19.000,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,11379.0,65 STREET,MOUNT OLIVET CRESCENT,ADDRESS,MIDDLE VILLAGE,,In Progress,,,05 QUEENS,QUEENS,1012838.0,199670.0,MOBILE,Unspecified,QUEENS,40.71467857864839,-73.89687602071677,"{'latitude': '40.71467857864839', 'longitude': '-73.89687602071677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15309.0,54.0,3.0,34.0,62.0,62.0,65-21 62 AVENUE,62 AVENUE,65 STREET,MOUNT OLIVET CRESCENT,,Street/Sidewalk,62 AVENUE,,,,,,,,,
61272430,2024-05-26T23:39:19.000,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,11103.0,25 AVENUE,28 AVENUE,ADDRESS,ASTORIA,,Closed,The Police Department issued a summons in response to the complaint.,2024-05-27T00:08:39.000,01 QUEENS,QUEENS,1009061.0,218655.0,MOBILE,Unspecified,QUEENS,40.76679905116111,-73.9104305572561,"{'latitude': '40.76679905116111', 'longitude': '-73.9104305572561', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16860.0,39.0,3.0,4.0,72.0,72.0,25-48 42 STREET,42 STREET,25 AVENUE,28 AVENUE,4006850164.0,Street/Sidewalk,42 STREET,,2024-05-27T00:08:34.000,,,,,,,
61278307,2024-05-26T23:39:16.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,11237.0,HIMROD STREET,KNICKER BOCKER AVENUE,INTERSECTION,,,Closed,The Police Department reviewed your complaint and provided additional information below.,2024-05-26T23:56:19.000,04 BROOKLYN,BROOKLYN,1006397.0,194250.0,PHONE,Unspecified,BROOKLYN,40.69982043339563,-73.92012811136641,"{'latitude': '40.69982043339563', 'longitude': '-73.92012811136641', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13828.0,42.0,2.0,37.0,53.0,53.0,HIMROD STREET,HIMROD STREET,HIMROD STREET,KNICKER BOCKER AVENUE,,Street/Sidewalk,,SUV,2024-05-26T23:56:14.000,,,,,,,
61277167,2024-05-26T23:39:15.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,11368.0,56 AVENUE,111 STREET,INTERSECTION,,,Closed,The Police Department responded to the complaint and took action to fix the condition.,2024-05-27T00:00:25.000,04 QUEENS,QUEENS,1025674.0,209467.0,MOBILE,Unspecified,QUEENS,40.7415181268146,-73.85051316437838,"{'latitude': '40.7415181268146', 'longitude': '-73.85051316437838', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510.0,66.0,3.0,21.0,68.0,68.0,56 AVENUE,56 AVENUE,56 AVENUE,111 STREET,,Street/Sidewalk,,,2024-05-27T00:00:20.000,,,,,,,
